epoch,train_loss,val_mean_iou,val_accuracy,rac_loss,mrc_loss,att_reg_loss,w_adw,w_odw,bbox_loss
1,1.508530479850191,0.23699455231579514,0.09949475320637388,17.245923620281797,0.006682351648928351,0.35863996933807024,1.088656165652497,1.1892160772234455,0.887658048398567
2,1.4068872459007031,0.2685696194272568,0.14691022153128644,15.125559211499763,0.011565046294620542,0.32024992162531074,1.079374683540299,1.1892136474209338,0.8464162701910193
3,1.3704887028896446,0.27061602328007894,0.14185775359502525,14.78988750631159,0.012341674575299928,0.3141761076269728,1.0778958628253272,1.1892156652061552,0.8239472667376201
4,1.342400892936822,0.2874827036351719,0.17994558880684025,14.504051968545625,0.01615477923134511,0.3121558337500601,1.077401143889496,1.189216903312358,0.8039714861999858
5,1.3111237345319806,0.30450764399434294,0.18499805674310144,14.212019423282507,0.018310262155577992,0.30835146867867674,1.0764729132189583,1.1892145780000904,0.7831918873570182
6,1.2858426588954348,0.32883601426155973,0.2296929654100272,13.910390929019812,0.019477362134917214,0.303362886697957,1.075254034606216,1.1892156102307425,0.7682196506948182
7,1.2632496707367173,0.3403497749357349,0.2491255343956471,13.69561835491296,0.02054568837312135,0.3000480979681015,1.0744451088639562,1.1892128012613472,0.7537200024633697
8,1.2414938059720126,0.3510463840599661,0.28060629615235133,13.485534404985833,0.02180496815479163,0.2970199496457071,1.0737048846506527,1.1892155760238872,0.7395741372397452
9,1.227579899267717,0.35410710917826144,0.29265448892343565,13.375669941757664,0.022157904833103672,0.2951307538332361,1.0732424295648049,1.1892144901028776,0.7304503355965469
10,1.2134995532758308,0.3506512323112451,0.2856587640886125,13.235566662297105,0.022495300514679968,0.29260889928449285,1.0726249794239566,1.1892147303322427,0.721812451247013
11,1.196887068676226,0.35078832878930677,0.27827438787407693,13.109619568333482,0.023174745781403598,0.2907179964311195,1.0721627557842859,1.1892144667841695,0.7105716504833915
12,1.1792521368373523,0.37234648872618686,0.32413525068013993,12.999984891486891,0.02354482075368816,0.28885062914906123,1.0717062725422546,1.1892155318920379,0.6985205984476841
13,1.1617224183949557,0.369958872039608,0.31480761756704234,12.847111933159105,0.024109577099707992,0.28629552789709783,1.0710809317166887,1.1892159032089602,0.6871941913257945
14,1.141016905777382,0.3995569889435311,0.3766031869413136,12.682545242887555,0.025029726275666193,0.2838571736306855,1.0704841764977908,1.189215010701164,0.6732064126115856
15,1.126276940829826,0.3934490265688436,0.35134084726000775,12.595727316538493,0.025036800438255975,0.28209245426185203,1.0700501050057525,1.18921610334399,0.6632817649480068
16,1.1113732520377997,0.3836349913937287,0.35095219588029536,12.4468392718922,0.02525897411008676,0.27927609596288566,1.0693607515779793,1.1892164984390472,0.6541961014270783
17,1.1029793338342146,0.3911390524779059,0.3696074621064905,12.388860818111535,0.026653589184085526,0.2794874778299621,1.0694117397884915,1.1892129344465525,0.6474022113915646
18,1.0955752425121539,0.39856969827501587,0.3668869024485037,12.298804005709561,0.02642761916486603,0.27742361268310833,1.06890481875406,1.189215288675454,0.6434974404898557
19,1.0807670130874172,0.3921028690249131,0.37349397590361444,12.15797848556981,0.02764023830831954,0.2757622438849825,1.0684990002842827,1.1892151986643118,0.6334325508637861
20,1.0772818363074101,0.3979053680127625,0.3855421686746988,12.103598614894983,0.028565348724298403,0.2755775602026419,1.068452619530624,1.1892136179762636,0.6308398772369731
21,1.0610663710218486,0.37975821202649723,0.3497862417411582,12.010233410921964,0.028464209282714308,0.27357100740526663,1.0679592157925777,1.1892153411210498,0.619926124269312
22,1.0477957947687668,0.40922106168015865,0.41469102215312864,11.888362927870316,0.028824208682459412,0.27144385427236556,1.067438195768716,1.1892157282650524,0.6114775186235254
