epoch,train_loss,val_mean_iou,val_accuracy,rac_loss,mrc_loss,att_reg_loss,w_adw,w_odw,bbox_loss
1,1.493279327768268,0.2451465433320073,0.10454722114263505,16.881900787353516,0.007275383614901467,0.3518039640152093,1.0870069184740758,1.1892172234161125,0.8825750143238993
2,1.4022515004331415,0.2617040688240054,0.12125923047026817,15.02935378334739,0.011416738000557277,0.3181382376136202,1.0788604410501268,1.1892150041443252,0.8448679571801966
3,1.3647216179154136,0.27829706820840683,0.15079673532841043,14.667666573957963,0.012518443254697503,0.31185857129819466,1.0773299696194059,1.1892200734723195,0.8216986567685098
4,1.335790100964633,0.3044417940937479,0.18150019432568987,14.246666064406886,0.01809340545230291,0.30884168698932185,1.0765926338610843,1.1892187250345405,0.8019941100568483
5,1.3034219420317448,0.321168768413434,0.2125923047026817,13.991838027491713,0.02045036441448963,0.30599807374405136,1.075898571120741,1.1892171409987577,0.7794332831194907
6,1.275530255202091,0.32647691354380587,0.22774970851146523,13.751033768509373,0.021273163237580748,0.30190649926662444,1.0748991184357979,1.1892174019660213,0.7615420101266919
7,1.2512792244102016,0.33339098954791674,0.24368441507967353,13.55408647999619,0.02097538084243283,0.29758938492247555,1.0738432126703277,1.189217573311306,0.7466737151145935
8,1.2320737459442832,0.3415513319014521,0.2615623785464438,13.420742401932225,0.021294647731790038,0.29518734510197786,1.073257264015501,1.1892196336806322,0.7339369544477173
9,1.21815634135044,0.35879804042927715,0.2934317916828605,13.256780809344667,0.021701306590076647,0.2922478478966337,1.0725384921852024,1.1892205275087477,0.7258081488537066
10,1.200730447696917,0.3626968436833842,0.29731830547998445,13.138084908687707,0.022053834784663086,0.29017801158355944,1.072030218817313,1.189219022407902,0.7141215813882423
11,1.1888014551365014,0.364415132527316,0.31403031480761756,13.034386282256156,0.022931698241242856,0.2889395755800334,1.071727400225552,1.1892181306189944,0.7059151355064277
12,1.1740908947857944,0.3586595998287438,0.2984842596191217,12.917771258498684,0.023340831702631532,0.2869688123916135,1.071245197270995,1.1892199921887774,0.6962390784061316
13,1.1626675407091775,0.36320834629818893,0.31636222308589196,12.814405192750874,0.023967436215642728,0.2854859042799834,1.0708819035883703,1.1892202876489895,0.6886826764453541
14,1.1403474554871067,0.38734693159463957,0.35522736105713176,12.659810054663456,0.024725052386973843,0.28308851705356075,1.0702932417442657,1.1892210432822177,0.6733916262785594
15,1.1177803812604963,0.39077913222506816,0.3641663427905169,12.463039010943788,0.0253911574117162,0.279738886699532,1.0694725285795577,1.1892190410098264,0.6587827572316834
16,1.1002839834401101,0.39996681374994214,0.39642440730664597,12.346324169274533,0.026474431213555916,0.27844022498889404,1.0691555789055425,1.1892186835353247,0.646264091946862
17,1.0874699254830678,0.39338088335250015,0.37077341624562765,12.24722213456125,0.026887777024372058,0.2768310806064895,1.0687603223999325,1.189216471209104,0.6376802072380529
18,1.0715349813302357,0.4037193672764457,0.39486980178779635,12.094712329633309,0.027444677608031216,0.2742755352096124,1.0681337780973774,1.1892189001434752,0.6275453827597878
19,1.059920262748545,0.412395936753666,0.4049747376603187,11.957645774610114,0.028491526514743314,0.2725251081314954,1.0677047567642743,1.189220817186979,0.6200293192357728
20,1.0466087079409396,0.4091224294412081,0.4026428293820443,11.90171888813828,0.02891774403326439,0.271809960675962,1.0675289324157633,1.1892187280686883,0.6102042707529935
21,1.0404547767205672,0.40880760036339586,0.41002720559657985,11.792416003256132,0.02959413772844004,0.2702556828657786,1.0671463564923156,1.1892209396534341,0.6067856579115897
22,1.0288966220436675,0.39682389318864775,0.388651379712398,11.736555131276448,0.029398897781290793,0.2689204259803801,1.0668185607862142,1.1892197431415132,0.5989069107807043
23,1.0180722238439501,0.40991225361419453,0.40924990283715507,11.604307067755498,0.030447123036014313,0.26726971110611253,1.0664125727329776,1.189220131818257,0.5919144715323593
24,1.007679608373931,0.41179631135510253,0.4197434900893898,11.536011158336292,0.031040864607149905,0.2664696584145228,1.0662170686577783,1.1892199449782936,0.5844345864924517
25,1.0032189455899325,0.39978046522040883,0.3855421686746988,11.45859501578591,0.031747926551509986,0.26559679873965003,1.0660031608046796,1.1892202361093944,0.5817529197895166
