epoch,train_loss,val_mean_iou,val_accuracy,rac_loss,mrc_loss,att_reg_loss,w_adw,w_odw,bbox_loss
1,1.4312196280017044,0.23546186153347298,0.10921103769918383,17.04195249152906,0.006915631987794768,0.35471057214520196,1.0877131114795302,1.0982675519091551,0.9004323475288623
2,1.321564105424014,0.2581714916856624,0.1379712397979013,15.038780082355846,0.011765220812098546,0.31867909386302484,1.07899399690603,1.0982670363394276,0.8462251222494876
3,1.287024900046262,0.2675380849149407,0.13097551496307813,14.718015107241543,0.013172524179698842,0.31354017293814457,1.0777396601484197,1.098266406468737,0.8223601948131215
4,1.2609690164074754,0.30679377454840295,0.18422075398367665,14.373275045915083,0.01717928535954067,0.31051142378286883,1.0770011742754497,1.098267462780899,0.8034514223084305
5,1.230705077720411,0.31835368007635056,0.2110376991838321,14.099718767223937,0.01927509844924013,0.3070244553414258,1.0761497772807367,1.0982680293807494,0.7814223390637022
6,1.209366352630384,0.3239457489400244,0.22580645161290322,13.87535146077474,0.020802300863645293,0.30397273220799187,1.075403723513964,1.0982661070269402,0.7664714005860416
7,1.1878532843156295,0.33382714448905354,0.24174115818111155,13.69475660613089,0.021312919157472524,0.30079774179241875,1.07462778083381,1.098269481297317,0.7514887038505439
8,1.1677938360156435,0.34642915460212526,0.27905169063350177,13.49451338450114,0.021814657076064385,0.2972128833333651,1.073751688721258,1.0982675156309711,0.7381446524099871
9,1.1570276392228676,0.3348483885549849,0.2693354061406918,13.391841512737852,0.02243428893500205,0.2957371704957702,1.0733907230010744,1.0982672290289006,0.7305049294775182
10,1.1458400245868798,0.3424302103459217,0.28060629615235133,13.285224010005141,0.022878873647388182,0.29400588824893487,1.0729675871098507,1.0982663869744154,0.7227557113676361
11,1.1310525099436441,0.3571628243081924,0.29459774582199766,13.13631484002778,0.02323747394098477,0.2913255259394646,1.0723114302066419,1.0982675697552282,0.7129333667682879
12,1.121149722735087,0.36167552352377447,0.3054799844539448,13.074646192608459,0.02403344844439716,0.29086295759136027,1.0721992382721,1.098267511772923,0.7050033663258408
13,1.1005906413901936,0.3746889051106176,0.3400699572483482,12.918885710745148,0.02521064164060535,0.2888613634488799,1.0717083122844513,1.0982669585967948,0.6895502189795176
14,1.0776444046786338,0.38563775560483843,0.3618344345122425,12.706287340684371,0.02636039745852803,0.28567237754662833,1.0709266756838691,1.0982655446282452,0.673252879670172
15,1.0685137965462423,0.3868442287606934,0.3591138748542557,12.602758361354018,0.02714964881200682,0.28434879368904864,1.0706026746131463,1.098266524111875,0.6668267741347804
16,1.0530200510314016,0.3932306790410555,0.37582588418188884,12.479903747096206,0.027718680617258403,0.2824105879122561,1.0701294288303047,1.0982659612720327,0.6555769351395694
17,1.0475300418608116,0.396982819734923,0.3785464438398756,12.403707518722072,0.02840817750742038,0.2815450598344658,1.0699158437889387,1.0982671871939067,0.6517869089588975
18,1.0377779389872694,0.3866715066348848,0.3645549941702293,12.346261585119999,0.02872147946195169,0.28068599542885114,1.069704161603677,1.0982657968952194,0.6443025666655916
19,1.028280408635284,0.41074247538459857,0.4181888845705402,12.259480265415077,0.029679551460977758,0.27987302058573926,1.0695055191573573,1.0982667121530938,0.6370453511223648
20,1.0211751683191819,0.39869947493983665,0.3843762145355616,12.175382195097027,0.030201196969684325,0.27867837923042704,1.069214415607367,1.0982681769762739,0.6322180952086593
21,1.013686821677468,0.40183944648039915,0.3991449669646327,12.11149381868767,0.031125076837611922,0.27829841388897464,1.0691201374987902,1.0982670791049487,0.6261812677889159
22,1.002994497978326,0.3946391612574479,0.3882627283326856,12.011297301090124,0.031158277279499807,0.2762867877880732,1.0686263322618188,1.098267383156333,0.6190907500006936
23,0.9921791260892695,0.397661768108117,0.39720171006607075,11.928953942385586,0.03147321359226198,0.2749212467760751,1.0682916272419607,1.0982660726612936,0.6112081731810715
